WKT,name,description
"POLYGON ((106.8504405 -6.3391927, 106.8478655 -6.3390221, 106.8456339 -6.3417519, 106.8392825 -6.3426049, 106.8366887 -6.3412975, 106.8356586 -6.3440273, 106.8393064 -6.3437713, 106.8397975 -6.3458465, 106.8374611 -6.34761, 106.8394541 -6.3506236, 106.8392825 -6.3533533, 106.8363642 -6.3531827, 106.8356587 -6.3544341, 106.834476 -6.3555712, 106.823471 -6.3566527, 106.8173098 -6.356936, 106.8137049 -6.3598363, 106.8109583 -6.364272, 106.8006587 -6.3658075, 106.791885 -6.364841, 106.7912173 -6.3499411, 106.7937922 -6.3475526, 106.799438 -6.341639, 106.7973971 -6.3364629, 106.7985987 -6.3321976, 106.8023753 -6.3248611, 106.807678 -6.315705, 106.8035769 -6.3166715, 106.7960238 -6.3171833, 106.7877841 -6.3178658, 106.779201 -6.3192307, 106.7774844 -6.323155, 106.7771411 -6.3327094, 106.7740512 -6.3371454, 106.7728495 -6.3400458, 106.7740512 -6.3478938, 106.7702746 -6.3528415, 106.7711329 -6.3567654, 106.7687296 -6.3567654, 106.7634081 -6.356936, 106.7620349 -6.3591539, 106.7546534 -6.3606893, 106.745727 -6.3605187, 106.7208361 -6.3605187, 106.7201575 -6.361329, 106.7205089 -6.3634189, 106.7171776 -6.364869, 106.7178964 -6.3676838, 106.7182557 -6.3714157, 106.7214476 -6.376683, 106.7228531 -6.3857674, 106.7267585 -6.3866206, 106.7275188 -6.390928, 106.7262192 -6.3952355, 106.7319457 -6.4034238, 106.730009 -6.4110149, 106.7359206 -6.4202265, 106.7343542 -6.4285851, 106.7382597 -6.4364322, 106.7949938 -6.4398438, 106.7941578 -6.4520965, 106.8019049 -6.4520678, 106.8053827 -6.4419463, 106.822295 -6.445413, 106.8210113 -6.4527176, 106.8249633 -6.4591693, 106.8268983 -6.4577744, 106.8306357 -6.4529681, 106.8444618 -6.4457433, 106.8461931 -6.4411871, 106.8432896 -6.4400424, 106.8443784 -6.4368283, 106.8517058 -6.4361994, 106.8540017 -6.4511462, 106.8652244 -6.4525314, 106.8739257 -6.4554414, 106.8814254 -6.4566455, 106.8949268 -6.4247962, 106.8980423 -6.4256131, 106.8991233 -6.4238353, 106.8995686 -6.4211326, 106.900974 -6.4187977, 106.9046968 -6.4184246, 106.906188 -6.4156633, 106.9056296 -6.4124652, 106.9080607 -6.414602, 106.9087612 -6.4114058, 106.9108351 -6.4133271, 106.9125215 -6.4127391, 106.9140061 -6.4124159, 106.9144004 -6.4144989, 106.9160473 -6.4121827, 106.9162512 -6.4078913, 106.9173456 -6.400332, 106.9178176 -6.3985195, 106.9189333 -6.3945532, 106.9071692 -6.3943693, 106.9010698 -6.3964884, 106.8981408 -6.3966324, 106.8983769 -6.3947878, 106.9017028 -6.3939668, 106.9027113 -6.3927193, 106.9038915 -6.3924528, 106.9040417 -6.3908215, 106.9036554 -6.3884118, 106.9052004 -6.3811615, 106.9090582 -6.3754608, 106.9103411 -6.3711249, 106.9142801 -6.3655238, 106.9105219 -6.364272, 106.906917 -6.3615424, 106.9043422 -6.3622248, 106.9033122 -6.3688783, 106.8966174 -6.3710961, 106.8852877 -6.3707549, 106.8785929 -6.3656369, 106.872223 -6.361429, 106.8717265 -6.3564242, 106.8689799 -6.3542063, 106.8651848 -6.355458, 106.8610835 -6.3584715, 106.8567919 -6.3540357, 106.8535304 -6.3480644, 106.853187 -6.3441404, 106.8523104 -6.3414678, 106.8504405 -6.3391927))",Depok,
