WKT,name,description
"POLYGON ((110.0198494 -7.8950791, 110.1054566 -7.928623, 110.1883325 -7.9696307, 110.2605792 -8.0048428, 110.3397032 -8.0278017, 110.3640601 -8.0635216, 110.4515925 -8.1012766, 110.5298887 -8.1298163, 110.5683535 -8.1366036, 110.5999533 -8.1461069, 110.6801422 -8.1844862, 110.7047891 -8.1863412, 110.7068131 -8.1961027, 110.7788757 -8.1949867, 110.830778 -8.203744, 110.836271 -8.190152, 110.825284 -8.168402, 110.815671 -8.143933, 110.796445 -8.162965, 110.781339 -8.15073, 110.792326 -8.124901, 110.781339 -8.067797, 110.75662 -8.024285, 110.76486 -7.991647, 110.770353 -7.907321, 110.781339 -7.871954, 110.781339 -7.844746, 110.784086 -7.818896, 110.770353 -7.809373, 110.762113 -7.824339, 110.74838 -7.824339, 110.74014 -7.809373, 110.709928 -7.784882, 110.715421 -7.798488, 110.704435 -7.810733, 110.672849 -7.801209, 110.668729 -7.783521, 110.657743 -7.80257, 110.645383 -7.793046, 110.62753 -7.80393, 110.608304 -7.799849, 110.572599 -7.806652, 110.584958 -7.793046, 110.562986 -7.77944, 110.54788 -7.790324, 110.534147 -7.801209, 110.524534 -7.786243, 110.509428 -7.769915, 110.492948 -7.771276, 110.490201 -7.744061, 110.472349 -7.654241, 110.468229 -7.621574, 110.461362 -7.599795, 110.462736 -7.575292, 110.44351 -7.539897, 110.42291 -7.553511, 110.396818 -7.588905, 110.356992 -7.617491, 110.339139 -7.622936, 110.325406 -7.643352, 110.297941 -7.659685, 110.273221 -7.705958, 110.256742 -7.686905, 110.264982 -7.66649, 110.263608 -7.646074, 110.251249 -7.64063, 110.236143 -7.654241, 110.19769 -7.648797, 110.142759 -7.647436, 110.116666 -7.667851, 110.137266 -7.689627, 110.126279 -7.701875, 110.131772 -7.719566, 110.130399 -7.74134, 110.112546 -7.776718, 110.100187 -7.778079, 110.082334 -7.80393, 110.069974 -7.808012, 110.053495 -7.820257, 110.061735 -7.837943, 110.037015 -7.85971, 110.045255 -7.876035, 110.0198494 -7.8950791))",DIY Yogyakarta,
