WKT,name,description
"POLYGON ((106.824843 -6.31782, 106.824865 -6.317073, 106.824994 -6.31622, 106.825208 -6.315047, 106.825423 -6.313767, 106.825659 -6.312509, 106.825788 -6.311571, 106.825981 -6.311208, 106.826388 -6.311485, 106.826603 -6.311315, 106.826818 -6.31059, 106.82686 -6.309843, 106.827011 -6.30899, 106.827011 -6.308734, 106.826131 -6.308627, 106.825144 -6.308606, 106.824607 -6.308457, 106.824479 -6.307988, 106.824543 -6.307113, 106.824607 -6.306324, 106.823513 -6.306388, 106.822612 -6.306473, 106.821947 -6.306623, 106.820981 -6.306537, 106.820509 -6.306473, 106.82053 -6.305897, 106.82008 -6.305642, 106.819093 -6.305514, 106.81817 -6.305236, 106.816926 -6.30513, 106.816282 -6.305044, 106.81611 -6.305364, 106.81626 -6.305961, 106.816604 -6.306473, 106.816818 -6.306878, 106.816818 -6.307305, 106.816561 -6.307796, 106.815981 -6.308094, 106.815724 -6.309033, 106.81566 -6.309864, 106.816046 -6.310462, 106.816389 -6.310696, 106.817033 -6.310654, 106.817591 -6.310334, 106.81772 -6.310845, 106.81772 -6.311443, 106.817548 -6.312381, 106.817676 -6.313383, 106.817762 -6.314428, 106.817762 -6.314663, 106.817312 -6.315004, 106.816711 -6.315175, 106.816432 -6.315132, 106.816368 -6.315943, 106.816732 -6.316199, 106.817612 -6.316263, 106.818041 -6.316135, 106.818363 -6.316327, 106.818921 -6.31654, 106.819093 -6.316646, 106.819136 -6.317158, 106.820015 -6.317329, 106.821281 -6.317478, 106.822826 -6.317393, 106.823642 -6.317308, 106.823728 -6.317692, 106.824843 -6.31782))",Kebun Binatang Ragunan,
