WKT,name,description
"POLYGON ((106.851411 -6.234925, 106.851701 -6.235091, 106.85199 -6.235251, 106.852183 -6.2354, 106.852376 -6.235608, 106.8525 -6.235827, 106.852613 -6.236077, 106.85258 -6.236525, 106.852183 -6.237645, 106.85203 -6.23829, 106.851867 -6.238829, 106.851626 -6.239981, 106.851926 -6.24049, 106.85214 -6.241042, 106.852634 -6.242146, 106.8539 -6.242028, 106.853406 -6.241314, 106.853106 -6.240727, 106.852994 -6.240199, 106.852999 -6.239586, 106.853026 -6.239357, 106.853106 -6.239117, 106.853449 -6.23789, 106.853632 -6.236888, 106.853557 -6.235661, 106.853299 -6.234701, 106.852849 -6.234797, 106.852656 -6.233667, 106.851883 -6.233742, 106.851808 -6.233518, 106.85139 -6.233518, 106.851325 -6.23347, 106.851304 -6.23324, 106.851325 -6.23307, 106.850896 -6.232814, 106.850703 -6.233112, 106.850574 -6.233678, 106.850644 -6.234088, 106.850874 -6.234509, 106.851411 -6.234925))",Tebet Echo Park,
